SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4315 Hilldale Rd,San Diego,CA,92116,1849000,4,3.0,Kensington,1922,15604,1941,28,962,,Active,,,https://www.redfin.com/CA/San-Diego/4315-Hilldale-Rd-92116/home/5454584,SDMLS,240000576,N,Y,32.7705002,-117.1016791
MLS Listing,,Single Family Residential,13159 Shalimar Pl,Del Mar,CA,92014,2349000,4,2.0,Del Mar,1843,,1972,28,1275,,Active,,,https://www.redfin.com/CA/Del-Mar/13159-Shalimar-Pl-92014/home/4438345,SDMLS,240000130,N,Y,32.9390985,-117.2436823
MLS Listing,,Single Family Residential,6762 Cowles Mtn,Sandiego,CA,92119,1170000,4,2.0,San Carlos,1821,,1964,29,643,,Active,,,https://www.redfin.com/CA/San-Diego/6762-Cowles-Mountain-Blvd-92119/home/5420930,SDMLS,240000474,N,Y,32.8067549,-117.0231875
MLS Listing,,Single Family Residential,3040 Calypso Pl,San Diego,CA,92106,1598000,4,2.0,Point Loma,1650,,1959,30,968,,Active,,,https://www.redfin.com/CA/San-Diego/3040-Calypso-Pl-92106/home/5275050,SDMLS,240000529,N,Y,32.7507694,-117.2200947
MLS Listing,,Single Family Residential,5351 Bonita Dr,San Diego,CA,92114,769000,2,1.0,92114 - Encanto,911,20512,1949,30,844,,Active,,,https://www.redfin.com/CA/San-Diego/5351-Bonita-Dr-92114/home/5902489,CRMLS,PTP2306269,N,Y,32.6950744,-117.0790635
MLS Listing,,Single Family Residential,6211 Anvil Lake Ave,San Diego,CA,92119,1050000,3,2.5,92119 - San Carlos,1587,6098,1990,30,662,,Active,,,https://www.redfin.com/CA/San-Diego/6211-Anvil-Lake-Ave-92119/home/5576790,CRMLS,NDP2400156,N,Y,32.7921567,-117.0136336
MLS Listing,,Single Family Residential,5015 Mansfield St,San Diego,CA,92116,1260000,2,2.0,92116 - Normal Heights,1475,6174,1926,30,854,,Active,,,https://www.redfin.com/CA/San-Diego/5015-Mansfield-St-92116/home/5265623,CRMLS,NDP2400155,N,Y,32.7695039,-117.1180417
MLS Listing,,Single Family Residential,616 Hollister St,San Diego,CA,92154,748988,4,3.0,San Diego,1306,6408,2020,30,573,,Active,,,https://www.redfin.com/CA/San-Diego/616-Hollister-St-92154/home/6148904,SDMLS,240000509,N,Y,32.5853344,-117.0843499
MLS Listing,,Single Family Residential,6144 Chrismark Ave,San Diego,CA,92120,2095000,5,3.0,San Diego,3243,8100,1970,31,646,,Active,,,https://www.redfin.com/CA/San-Diego/6144-Chrismark-Ave-92120/home/5437722,SDMLS,240000497,N,Y,32.7886132,-117.0666514
MLS Listing,,Single Family Residential,7489 Guthrie Way,San Diego,CA,92114,740000,4,2.0,92114 - Encanto,1176,6200,1960,31,629,,Active,,,https://www.redfin.com/CA/San-Diego/7489-Guthrie-Way-92114/home/6010866,CRMLS,IG24002568,N,Y,32.7095329,-117.0370496
MLS Listing,,Single Family Residential,5002 Hilltop Dr #44,San Diego,CA,92102,739500,3,2.5,92102 - San Diego,1491,2450,2023,31,496,206,Active,,,https://www.redfin.com/CA/San-Diego/5002-Hilltop-Dr-92102/unit-44/home/189089117,CRMLS,PTP2400102,N,Y,32.717056,-117.086183
MLS Listing,,Single Family Residential,5002 Hilltop Dr,San Diego,CA,92102,679000,3,2.5,Encanto,1430,,2024,31,475,206,Active,,,https://www.redfin.com/CA/San-Diego/5002-Hilltop-Dr-92102/home/189119475,SDMLS,240000478,N,Y,32.717056,-117.086183
MLS Listing,,Single Family Residential,3415 Bangor Pl,San Diego,CA,92106,2975000,4,3.0,Point Loma,2364,12212,1959,31,1258,,Active,,,https://www.redfin.com/CA/San-Diego/3415-Bangor-Pl-92106/home/5736024,SDMLS,240000459,N,Y,32.7257956,-117.2394349
MLS Listing,,Single Family Residential,12245 Nivel Ct,San Diego,CA,92128,899900,2,2.0,Rancho Bernardo,1420,,1965,31,634,43,Active,,,https://www.redfin.com/CA/San-Diego/12245-Nivel-Ct-92128/home/4244514,SDMLS,240000299,N,Y,33.0117078,-117.0650359
MLS Listing,,Single Family Residential,3610 Bayside Walk,San Diego,CA,92109,6250000,5,4.0,92109 - Pacific Beach,2762,2843,2014,31,2263,,Active,,,https://www.redfin.com/CA/San-Diego/3610-Bayside-Walk-92109/home/5183183,CRMLS,PTP2400082,N,Y,32.7806227,-117.2515466
MLS Listing,,Single Family Residential,5759 Market St,San Diego,CA,92114,649000,3,1.0,Encanto,1270,10000,1942,32,511,,Active,,,https://www.redfin.com/CA/San-Diego/5759-Market-St-92114/home/5873999,SDMLS,230023555,N,Y,32.709851,-117.0731333
MLS Listing,,Single Family Residential,3565 Meade Ave,San Diego,CA,92116,1500000,2,1.0,92116 - Normal Heights,724,3598,1926,32,2072,,Active,,,https://www.redfin.com/CA/San-Diego/3565-Meade-Ave-92116/home/5316837,CRMLS,ND24001235,N,Y,32.7569917,-117.1163871
MLS Listing,,Single Family Residential,1890 Spindrift,La Jolla,CA,92037,22500000,5,7.0,La Jolla,5129,19603,1955,32,4387,,Active,,,https://www.redfin.com/CA/La-Jolla/1890-Spindrift-Dr-92037/home/4877870,SDMLS,240000353,N,Y,32.8516502,-117.2618707
MLS Listing,,Single Family Residential,6389 Castejon Dr,La Jolla,CA,92037,15800000,6,8.0,La Jolla,11000,21400,2022,32,1436,,Active,,,https://www.redfin.com/CA/La-Jolla/6389-Castejon-Dr-92037/home/4922498,SDMLS,240000321,N,Y,32.8324733,-117.2494697
MLS Listing,,Single Family Residential,2425 Wilbur Ave,San Diego,CA,92109,2995000,4,3.0,Pacific Beach,2804,3900,1980,32,1068,,Active,,,https://www.redfin.com/CA/San-Diego/2425-Wilbur-Ave-92109/home/5145595,SDMLS,240000313,N,Y,32.8104183,-117.2281796
MLS Listing,,Single Family Residential,3951 Atascadero,San Diego,CA,92107,1995000,4,4.0,Point Loma,2757,,1927,33,724,,Active,,,https://www.redfin.com/CA/San-Diego/3951-Atascadero-Dr-92107/home/5344842,SDMLS,240000304,N,Y,32.7385731,-117.2345729
MLS Listing,,Single Family Residential,3502 Ames St,San Diego,CA,92111,1100000,5,2.0,Clairemont,1493,,1958,33,737,,Active,,,https://www.redfin.com/CA/San-Diego/3502-Ames-St-92111/home/5166099,SDMLS,240000248,N,Y,32.8077952,-117.1635836
MLS Listing,,Single Family Residential,12875 Camino Ramillette,San Diego,CA,92128,1125000,2,2.0,Rancho Bernardo,1418,,1980,33,793,377,Active,,,https://www.redfin.com/CA/San-Diego/12875-Camino-Ramillette-92128/home/4208037,SDMLS,240000033,N,Y,33.0367722,-117.0504517
MLS Listing,,Single Family Residential,14241 Via Baroda,San Diego,CA,92130,3100000,5,4.0,Carmel Valley,3428,342044,1990,33,904,598,Active,,,https://www.redfin.com/CA/San-Diego/14241-Via-Baroda-92130/home/4450399,SDMLS,240000226,N,Y,32.9758596,-117.2021782
MLS Listing,,Single Family Residential,3844 Via Del Bardo,San Ysidro,CA,92173,800000,4,3.0,South Sd,1592,5664,1987,33,503,,Active,,,https://www.redfin.com/CA/San-Ysidro/3844-Via-del-Bardo-92173/home/6187028,SDMLS,240000010,N,Y,32.5666144,-117.0503532
MLS Listing,,Single Family Residential,651 Kirtright,San Diego,CA,92114,817000,4,2.0,East San Diego,1232,,1962,34,663,,Active,,,https://www.redfin.com/CA/San-Diego/651-Kirtright-St-92114/home/5884816,SDMLS,240000183,N,Y,32.6993886,-117.0649027
MLS Listing,,Single Family Residential,4314 Vista De La Tierra,Del Mar,CA,92014,9750000,7,7.5,92014 - Del Mar,8763,71002,2004,34,1113,,Active,,,https://www.redfin.com/CA/Del-Mar/4314-Vista-de-la-Tierra-92014/home/4400306,CRMLS,NDP2400041,N,Y,32.9869836,-117.2409493
MLS Listing,,Single Family Residential,3343 Wisteria Dr,San Diego,CA,92106,1999999,4,3.0,Point Loma,2609,6700,1985,34,767,,Active,,,https://www.redfin.com/CA/San-Diego/3343-Wisteria-Dr-92106/home/5355773,SDMLS,230024368,N,Y,32.7469671,-117.2161609
MLS Listing,,Single Family Residential,7376 Fay Ave,La Jolla,CA,92037,3300000,6,5.0,La Jolla,3699,7368,1988,34,892,,Active,,,https://www.redfin.com/CA/La-Jolla/7376-Fay-Ave-92037/home/4913264,SDMLS,240000163,N,Y,32.8384855,-117.2734213
MLS Listing,,Single Family Residential,6622 Radcliffe Dr,University City,CA,92122,1450000,4,2.0,University City,1638,,1980,34,885,,Active,,,https://www.redfin.com/CA/San-Diego/6622-Radcliffe-Dr-92122/home/4894112,SDMLS,240000158,N,Y,32.8560962,-117.2068642
MLS Listing,,Single Family Residential,3945 Wildwood Rd,San Diego,CA,92107,3245000,4,3.5,92107 - Ocean Beach,3356,5865,2023,34,967,,Active,,,https://www.redfin.com/CA/San-Diego/3945-Wildwood-Rd-92107/home/22579717,CRMLS,NDP2400031,N,Y,32.7345752,-117.2387786
MLS Listing,,Single Family Residential,7451 Hillside,La Jolla,CA,92037,12900000,6,5.5,La Jolla,9022,16000,2022,35,1430,,Active,,,https://www.redfin.com/CA/La-Jolla/7451-Hillside-Dr-92037/home/6650635,SDMLS,240000071,N,Y,32.8445271,-117.2556669
MLS Listing,,Single Family Residential,6470 Shirehall Dr,San Diego,CA,92111,1299000,3,3.0,92111 - Linda Vista,1874,8700,1963,36,693,,Active,,,https://www.redfin.com/CA/San-Diego/6470-Shirehall-Dr-92111/home/5170220,CRMLS,SW23230581,N,Y,32.8105541,-117.1742897
MLS Listing,,Single Family Residential,948 Rolling Dunes,San Diego,CA,92154,950999,4,3.0,92154 - Otay Mesa,2227,3000,2016,36,427,124,Active,,,https://www.redfin.com/CA/San-Diego/948-Rolling-Dunes-Way-92154/home/143236250,CRMLS,PTP2306275,N,Y,32.5795309,-117.0966689
MLS Listing,,Single Family Residential,7742 Shorewood Dr,San Diego,CA,92114,829000,3,2.0,92114 - Encanto,1369,5700,1962,37,606,,Active,,,https://www.redfin.com/CA/San-Diego/7742-Shorewood-Dr-92114/home/6028164,CRMLS,PTP2306271,N,Y,32.7065164,-117.0338268
MLS Listing,,Single Family Residential,303 Mann Ave,National City,CA,91950,749999,3,1.0,91950 - National City,1078,5000,1952,37,696,,Active,,,https://www.redfin.com/CA/National-City/303-Mann-Ave-91950/home/5903378,CRMLS,DW23231478,N,Y,32.6918156,-117.0871079
MLS Listing,,Single Family Residential,244 27th St,San Diego,CA,92102,899000,3,2.0,92102 - San Diego,1152,4326,1932,38,780,,Active,,,https://www.redfin.com/CA/San-Diego/244-27th-St-92102/home/5775716,CRMLS,PTP2306235,N,Y,32.708203,-117.1361953
MLS Listing,,Single Family Residential,1033 W Spruce,San Diego,CA,92103,2300000,4,3.5,Middletown,2396,,2024,40,960,,Active,,,https://www.redfin.com/CA/San-Diego/1033-W-Spruce-St-92103/home/186045209,SDMLS,230024395,N,Y,32.737902,-117.1727256
MLS Listing,,Single Family Residential,6145 Samuel St,La Mesa,CA,91942,829900,3,2.0,91941 - La Mesa,1248,9000,1960,41,665,,Active,,,https://www.redfin.com/CA/La-Mesa/6145-Samuel-St-91942/home/6250774,CRMLS,NDP2309585,N,Y,32.7901177,-117.0232392
MLS Listing,,Single Family Residential,16829 Going My Way,"San Diego, Ca",CA,92127,3499000,5,4.0,Rancho Santa Fe,3889,,2002,41,900,600,Active,,,https://www.redfin.com/CA/San-Diego/16829-Going-My-Way-92127/home/6540602,SDMLS,230023566,N,Y,33.0295739,-117.1558408
MLS Listing,,Single Family Residential,2158 Abbott St,San Diego,CA,92107,2100000,2,2.5,Ocean Beach,1311,2854,2024,42,1602,,Active,,,https://www.redfin.com/CA/San-Diego/2158-Abbott-St-92107/home/189013508,SDMLS,230024331,N,Y,32.7524813,-117.2488904
MLS Listing,,Single Family Residential,2166 Abbott St,San Diego,CA,92107,2185000,2,2.5,Ocean Beach,1311,2596,2024,42,1667,,Active,,,https://www.redfin.com/CA/San-Diego/2166-Abbott-St-92107/home/189013502,SDMLS,230024330,N,Y,32.752532,-117.249182
MLS Listing,,Single Family Residential,16639 San Salvador Rd,San Diego,CA,92128,999000,3,2.0,Rancho Bernardo,1726,7500,1968,45,579,43,Active,February-5-2024 01:00 PM,February-5-2024 03:00 PM,https://www.redfin.com/CA/San-Diego/16639-San-Salvador-Rd-92128/home/4249174,SDMLS,230024012,N,Y,33.0155699,-117.0683305
MLS Listing,,Single Family Residential,5334 Olvera Ave,San Diego,CA,92114,899000,4,2.5,92114 - Encanto,1724,315548640,2023,45,521,,Active,,,https://www.redfin.com/CA/San-Diego/5334-Olvera-Ave-92114/home/185428174,CRMLS,PTP2305472,N,Y,32.6985015,-117.0800863
MLS Listing,,Single Family Residential,4190 Datcho Dr,San Diego,CA,92117,1649000,4,3.5,Clairemont,2068,7300,1970,45,797,,Active,,,https://www.redfin.com/CA/San-Diego/4190-Datcho-Dr-92117/home/5149467,SDMLS,230024047,N,Y,32.816907,-117.2029133
MLS Listing,,Single Family Residential,730 Narwhal St,San Diego,CA,92154,999000,4,3.0,92154 - Otay Mesa,1937,8200,1970,46,516,,Active,,,https://www.redfin.com/CA/San-Diego/730-Narwhal-St-92154/home/6155119,CRMLS,NDP2309525,N,Y,32.5829818,-117.0549052
MLS Listing,,Single Family Residential,3737 Menlo Ave,San Diego,CA,92105,675000,3,1.0,92105 - East San Diego,895,3867,2017,47,754,,Active,,,https://www.redfin.com/CA/San-Diego/3737-Menlo-Ave-92105/home/5504030,CRMLS,PTP2306129,N,Y,32.7465889,-117.0942717
MLS Listing,,Single Family Residential,4844 Long Branch Ave,San Diego,CA,92107,1310000,1,2.0,Ocean Beach,504,2500,1932,47,2599,,Active,,,https://www.redfin.com/CA/San-Diego/4844-Long-Branch-Ave-92107/home/5332685,SDMLS,230024233,N,Y,32.749324,-117.2448651
MLS Listing,,Single Family Residential,3094 Franklin Ave,San Diego,CA,92113,729000,4,2.0,92113 - Logan Heights,1446,7324,2012,48,504,,Active,,,https://www.redfin.com/CA/San-Diego/3094-Franklin-Ave-92113/home/5861662,CRMLS,WS23228244,N,Y,32.702524,-117.1275323
MLS Listing,,Single Family Residential,13070 Avenida Marbella,San Diego,CA,92128,1200000,2,2.0,Rancho Bernardo,1738,,1986,49,690,123,Active,,,https://www.redfin.com/CA/San-Diego/13070-Avenida-Marbella-92128/home/4214227,SDMLS,230024184,N,Y,33.0366051,-117.0466526
MLS Listing,,Single Family Residential,4605 Yerba Santa Dr,San Diego,CA,92115,4495000,8,11.0,92115 - San Diego,15000,89733,2000,51,300,160,Active,,,https://www.redfin.com/CA/San-Diego/4605-Yerba-Santa-Dr-92115/home/5434059,CRMLS,NDP2309491,N,Y,32.776184,-117.0959339
MLS Listing,,Single Family Residential,6492 Dwane Ave,San Diego,CA,92120,1875000,4,2.0,Del Cerro,2461,,1970,51,762,,Active,February-7-2024 10:00 AM,February-7-2024 12:00 PM,https://www.redfin.com/CA/San-Diego/6492-Dwane-Ave-92120/home/5443932,SDMLS,230024005,N,Y,32.7864734,-117.0547903
MLS Listing,,Single Family Residential,14702 Penasquitos Ct,San Diego,CA,92129,1395000,2,2.0,92129 - Rancho Penasquitos,1700,9600,1968,52,821,,Active,,,https://www.redfin.com/CA/San-Diego/14702-Penasquitos-Ct-92129/home/4612924,CRMLS,OC23225528,N,Y,32.9822678,-117.0932068
MLS Listing,,Single Family Residential,3709 Cedar St,San Diego,CA,92105,798000,4,2.0,92105 - East San Diego,1137,6810,1960,52,702,,Active,,,https://www.redfin.com/CA/San-Diego/3709-Cedar-St-92105/home/5830771,CRMLS,NDP2309433,N,Y,32.7215166,-117.1132124
MLS Listing,,Single Family Residential,8470 Cliffridge Ln,La Jolla,CA,92037,3500000,5,4.0,La Jolla,3582,8800,1980,52,977,,Active,February-5-2024 05:00 PM,February-5-2024 06:00 PM,https://www.redfin.com/CA/La-Jolla/8470-Cliffridge-Ln-92037/home/4880408,SDMLS,230024054,N,Y,32.8608825,-117.240947
MLS Listing,,Single Family Residential,1164 Surfwood Ln,San Diego,CA,92154,1100000,5,3.0,92154 - Otay Mesa,2872,6361,2000,52,383,51,Active,,,https://www.redfin.com/CA/San-Diego/1164-Surfwood-Ln-92154/home/6222056,CRMLS,PTP2305791,N,Y,32.5765817,-117.0235482
MLS Listing,,Single Family Residential,3511 Oliphant St,San Diego,CA,92106,1890000,4,3.0,92106 - Point Loma,2024,6100,2023,52,934,,Active,,,https://www.redfin.com/CA/San-Diego/3511-Oliphant-St-92106/home/5732724,CRMLS,PTP2306010,N,Y,32.7334218,-117.2296189
MLS Listing,,Single Family Residential,364 San Elijo St,Point Loma,CA,92106,3275000,4,4.5,Point Loma,3187,,1954,53,1028,,Active,,,https://www.redfin.com/CA/San-Diego/364-San-Elijo-St-92106/home/5747332,SDMLS,230022226,N,Y,32.7091975,-117.2401225
MLS Listing,,Single Family Residential,3257 Dwight St,San Diego,CA,92104,1100000,3,2.0,92104 - North Park,900,2829,1933,53,1222,,Active,,,https://www.redfin.com/CA/San-Diego/3257-Dwight-St-92104/home/5392157,CRMLS,PTP2306092,N,Y,32.7436306,-117.123472
MLS Listing,,Single Family Residential,3758-60 Charles St,San Diego,CA,92106,3299000,6,5.5,92106 - Point Loma,3778,7540,2020,53,873,,Active,,,https://www.redfin.com/CA/San-Diego/3758-Charles-St-92106/home/5744407,CRMLS,PTP2306085,N,Y,32.7185159,-117.2460708
MLS Listing,,Single Family Residential,2533 Camulos St,San Diego,CA,92107,1399000,3,2.5,92106 - Point Loma,2084,4027,1976,53,671,,Active,,,https://www.redfin.com/CA/San-Diego/2533-Camulos-St-92107/home/5351933,CRMLS,PTP2306079,N,Y,32.7487557,-117.2309936
MLS Listing,,Single Family Residential,3503 Yosemite St,San Diego,CA,92109,3200000,3,2.0,San Diego,2624,6200,1978,54,1220,,Active,,,https://www.redfin.com/CA/San-Diego/3503-Yosemite-St-92109/home/5181152,SDMLS,230021670,N,Y,32.7828122,-117.235667
MLS Listing,,Single Family Residential,8433 Prestwick Dr,La Jolla,CA,92037,8995000,5,6.0,La Jolla,5089,20087,1990,55,1768,,Active,,,https://www.redfin.com/CA/La-Jolla/8433-Prestwick-Dr-92037/home/4875993,SDMLS,230023905,N,Y,32.8600336,-117.247278
MLS Listing,,Single Family Residential,2667 Fallsview Rd,San Marcos,CA,92078,1588000,4,3.0,San Marcos,3354,6126,2005,18,473,100,Active,,,https://www.redfin.com/CA/San-Marcos/2667-Fallsview-Rd-92078/home/7514600,SDMLS,240001275,N,Y,33.0955106,-117.2111528
MLS Listing,,Single Family Residential,1624 Via La Plz,San Marcos,CA,92078,2399900,3,3.0,92078 - San Marcos,2145,6100,1980,1,1119,,Active,,,https://www.redfin.com/CA/San-Marcos/1624-Via-La-Plaza-92078/home/3857197,CRMLS,SW24025562,N,Y,33.1177949,-117.2081382
MLS Listing,,Single Family Residential,1774 Tara Way,San Marcos,CA,92078,1769000,4,3.5,92078 - San Marcos,3241,11570,2004,1,546,177,Active,,,https://www.redfin.com/CA/San-Marcos/1774-Tara-Way-92078/home/6631868,CRMLS,NDP2400952,N,Y,33.0955357,-117.1875317
MLS Listing,,Single Family Residential,1649 Turnberry Dr,San Marcos,CA,92069,1115000,4,3.0,92069 - San Marcos,2313,5000,1995,1,482,70,Active,,,https://www.redfin.com/CA/San-Marcos/1649-Turnberry-Dr-92069/home/3519812,CRMLS,NDP2400947,N,Y,33.1695362,-117.1573342
MLS Listing,,Single Family Residential,1540 Black Walnut,San Marcos,CA,92078,1349000,4,2.5,San Marcos,2189,4415,2001,3,616,85,Active,February-5-2024 03:00 PM,February-5-2024 06:00 PM,https://www.redfin.com/CA/San-Marcos/1540-Black-Walnut-Dr-92078/home/6478864,SDMLS,240002466,N,Y,33.0991828,-117.2066977
MLS Listing,,Single Family Residential,513 Cassou Rd,San Marcos,CA,92069,550000,1,1.0,92069 - San Marcos,1000,54450,1935,3,550,,Active,February-11-2024 12:00 PM,February-11-2024 02:00 PM,https://www.redfin.com/CA/San-Marcos/513-Cassou-Rd-92069/home/3519464,CRMLS,NDP2400912,N,Y,33.1773203,-117.1653756
MLS Listing,,Single Family Residential,1142 Ariana Rd,San Marcos,CA,92069,1839000,5,3.0,92069 - San Marcos,3582,20027,2003,4,513,160,Active,,,https://www.redfin.com/CA/San-Marcos/1142-Ariana-Rd-92069/home/6574958,CRMLS,NDP2400898,N,Y,33.1627523,-117.148833
MLS Listing,,Single Family Residential,761 Helmsdale Rd,San Marcos,CA,92069,1100000,4,3.0,San Marcos,2152,,2007,4,511,180,Active,,,https://www.redfin.com/CA/San-Marcos/761-Helmsdale-Rd-92069/home/12152578,SDMLS,240002198,N,Y,33.1484523,-117.1759684
MLS Listing,,Single Family Residential,1535 Camino Linda Dr,San Marcos,CA,92078,1128000,3,2.0,92078 - San Marcos,1700,4167,1987,5,664,285,Active,,,https://www.redfin.com/CA/San-Marcos/1535-Camino-Linda-Dr-92078/home/3861626,CRMLS,NDP2400859,N,Y,33.1196148,-117.2200733
MLS Listing,,Single Family Residential,652 Maybritt Cir,San Marcos,CA,92069,799000,3,2.0,92069 - San Marcos,1308,6892,1990,5,611,105,Pre On-Market,,,https://www.redfin.com/CA/San-Marcos/652-Maybritt-Cir-92069/home/3811353,CRMLS,SW24019985,N,Y,33.1554411,-117.1546609
MLS Listing,,Single Family Residential,1458 Misty Sea Way,San Marcos,CA,92078,1875000,4,3.5,92078 - San Marcos,3442,11635,2002,5,545,170,Active,,,https://www.redfin.com/CA/San-Marcos/1458-Misty-Sea-Way-92078/home/6479629,CRMLS,NDP2400857,N,Y,33.1063665,-117.200019
MLS Listing,,Single Family Residential,976 Iron Horse Dr,San Marcos,CA,92078,970000,3,2.0,92078 - San Marcos,1339,5415,1994,5,724,,Active,,,https://www.redfin.com/CA/San-Marcos/976-Iron-Horse-Dr-92078/home/3851404,CRMLS,NDP2400843,N,Y,33.1239846,-117.1759329
MLS Listing,,Single Family Residential,962 Via Hacienda Ct,San Marcos,CA,92069,999999,3,2.5,92069 - San Marcos,2479,4317,2011,5,403,91,Active,,,https://www.redfin.com/CA/San-Marcos/962-Via-Hacienda-Ct-92069/home/22298453,CRMLS,PTP2400596,N,Y,33.16069,-117.1982254
MLS Listing,,Single Family Residential,390 Cox Rd,San Marcos,CA,92069,2500000,4,3.0,92069 - San Marcos,2300,217800,1974,6,1087,,Active,,,https://www.redfin.com/CA/San-Marcos/424-Cox-Rd-92069/home/3517090,CRMLS,NDP2400821,N,Y,33.1749488,-117.1501493
MLS Listing,,Single Family Residential,1816 VERANO Vis,San Marcos,CA,92078,1995000,4,4.5,92078 - San Marcos,3915,1342083,2006,10,510,320,Active,,,https://www.redfin.com/CA/San-Marcos/1816-Verano-Vista-92078/home/7529103,CRMLS,NDP2400647,N,Y,33.1144837,-117.2138241
MLS Listing,,Single Family Residential,1628 Sagewood Way,San Marcos,CA,92078,1500000,4,3.0,92078 - San Marcos,3139,9815,2003,10,478,90,Active,,,https://www.redfin.com/CA/San-Marcos/1628-Sagewood-Way-92078/home/6311533,CRMLS,NDP2400159,N,Y,33.1024823,-117.2084951
MLS Listing,,Single Family Residential,1514-16 Calavo Dr,Escondido,CA,92026,1750000,7,7.0,92026 - Escondido,3946,44608,1990,12,443,,Active,,,https://www.redfin.com/CA/Escondido/1514-Calavo-Dr-92026/home/52345964,CRMLS,NDP2400658,N,Y,33.1395727,-117.1136137
MLS Listing,,Single Family Residential,470 Camino Verde,San Marcos,CA,92078,1099000,4,3.0,92078 - San Marcos,2358,4988,2002,13,466,150,Pre On-Market,,,https://www.redfin.com/CA/San-Marcos/470-Camino-Verde-92078/home/6521679,CRMLS,NDP2400643,N,Y,33.1310168,-117.1521105
